id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1429122985479245824,1429115495043661832,2021-08-21 09:47:26 Pacific Daylight Time,2021-08-21,09:47:26,-0700,1360712622182662148,rustledgot,JuiceGotRustled,,@HarleyMonster Shit the entire trading world bought these stocks. I bought all of them. But it's more along the lines of major shareholders before all this happened. And you can't tell me all the media assaults on the $JNJ vaccine were totally organic.,en,[],[],[],1,0,0,[],['jnj'],https://twitter.com/RustledGot/status/1429122985479245824,False,,0,,,,,,,,"[{'screen_name': 'HarleyMonster', 'name': '𝙷𝚊𝚛𝚕𝚎𝚢', 'id': '1106620605145636864'}]",,,,
1429122472641712137,1429122472641712137,2021-08-21 09:45:23 Pacific Daylight Time,2021-08-21,09:45:23,-0700,233247104,eduwallstreet,eduwallstreet,,WATCH TOP 10 BEST DOW JONES INDEX DJIA DOW 30 TRADING  https://t.co/jynqx1Nj1m   #AAPL $AAPL #Apple #AMGN $AMGN #AXP $AXP #BA $BA #Boeing #CAT $CAT #CRM $CRM #CSCO $CSCO #CVX $CVX #DIS $DIS  #GS $GS #HD $HD #HomeDepot #HON $HON #IBM $IBM #INTC $INTC #JNJ $JNJ #JPM $JPM #KO $KO,en,[],['https://youtu.be/uwhHsu0mLwI'],[],0,0,0,"['aapl', 'apple', 'amgn', 'axp', 'ba', 'boeing', 'cat', 'crm', 'csco', 'cvx', 'dis', 'gs', 'hd', 'homedepot', 'hon', 'ibm', 'intc', 'jnj', 'jpm', 'ko']","['aapl', 'amgn', 'axp', 'ba', 'cat', 'crm', 'csco', 'cvx', 'dis', 'gs', 'hd', 'hon', 'ibm', 'intc', 'jnj', 'jpm', 'ko']",https://twitter.com/eduWallStreet/status/1429122472641712137,False,,0,,,,,,,,[],,,,
1429121986349867012,1429121986349867012,2021-08-21 09:43:28 Pacific Daylight Time,2021-08-21,09:43:28,-0700,35422996,kens808girl,Denise Drake,,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/4Sh37rEkiJ,en,"[{'screen_name': 'themotleyfool', 'name': 'the motley fool', 'id': '15568127'}]",['https://www.fool.com/investing/2021/08/18/heres-why-johnson-johnsons-vaccine-could-overtake/'],[],0,0,0,['stocks'],"['jnj', 'pfe', 'mrna']",https://twitter.com/kens808girl/status/1429121986349867012,False,,0,,,,,,,,[],,,,
1429112650827448322,1428813127534141446,2021-08-21 09:06:22 Pacific Daylight Time,2021-08-21,09:06:22,-0700,1218649548131880962,chadthereseller,ChadCreel,,@huntdividends $JNJ   I’ll put my trust in them anyday,en,[],[],[],0,0,0,[],['jnj'],https://twitter.com/chadthereseller/status/1429112650827448322,False,,0,,,,,,,,"[{'screen_name': 'huntdividends', 'name': 'The Dividend Hunter', 'id': '1392338600294076416'}]",,,,
1429108798220902400,1429108798220902400,2021-08-21 08:51:03 Pacific Daylight Time,2021-08-21,08:51:03,-0700,963495628545327104,stckpro,STCK.PRO,,$ABBV $JNJ $PFE NEW ARTICLE : 3 Boring Healthcare Stocks Everyone Should Own  https://t.co/61q6UlGZ0e Get all the latest $ABBV related news here :  https://t.co/QFefYxn1ad  https://t.co/WWJWLROQtw,en,[],"['https://www.stck.pro/news/ABBV/15068004', 'https://www.stck.pro/news/ABBV']",['https://pbs.twimg.com/media/E9U24QPWEAg_XaU.jpg'],0,1,0,[],"['abbv', 'jnj', 'pfe', 'abbv']",https://twitter.com/StckPro/status/1429108798220902400,False,,1,https://pbs.twimg.com/media/E9U24QPWEAg_XaU.jpg,,,,,,,[],,,,
1429106247010328577,1428813127534141446,2021-08-21 08:40:55 Pacific Daylight Time,2021-08-21,08:40:55,-0700,1355194613854851074,gavettiinvest,📈Gavetti Investments💻,,@huntdividends Most likely $O  $JNJ is a close second though,en,[],[],[],0,0,1,[],"['o', 'jnj']",https://twitter.com/gavettiinvest/status/1429106247010328577,False,,0,,,,,,,,"[{'screen_name': 'huntdividends', 'name': 'The Dividend Hunter', 'id': '1392338600294076416'}]",,,,
1429103258962960389,1429073510714982404,2021-08-21 08:29:03 Pacific Daylight Time,2021-08-21,08:29:03,-0700,1366289295980568577,samuraiinvesto1,Samurai Investor,,"@European_DGI I own $JNJ, $KO and $MO. Planning to add $MMM in the short term",en,[],[],[],1,1,3,[],"['jnj', 'ko', 'mo', 'mmm']",https://twitter.com/SamuraiInvesto1/status/1429103258962960389,False,,0,,,,,,,,"[{'screen_name': 'European_DGI', 'name': 'European Dividend Growth Investor 🇪🇺', 'id': '4765301379'}]",,,,
1429102240644534277,1429102240644534277,2021-08-21 08:25:00 Pacific Daylight Time,2021-08-21,08:25:00,-0700,325135887,helixbiopharma,Helix BioPharma,,"""Our worst nightmare realized:"" Investors, WHO slam J&amp;J for exporting COVID shots produced in Africa! Africa’s COVID-19 vaccinations lagged behind the rest of the world! $JNJ #Covid19 #vaccine #Africa   https://t.co/qjiLa72h9v",en,[],['https://bit.ly/2W7E9xL'],[],0,0,2,"['covid19', 'vaccine', 'africa']",['jnj'],https://twitter.com/HelixBioPharma/status/1429102240644534277,False,,0,,,,,,,,[],,,,
1429097104136359942,1429073510714982404,2021-08-21 08:04:35 Pacific Daylight Time,2021-08-21,08:04:35,-0700,1428162499178807296,grossstocks,GrossStocks,,"@European_DGI $JNJ and $MMM , I don't like $MO business even though its a graet company",en,[],[],[],0,1,2,[],"['jnj', 'mmm', 'mo']",https://twitter.com/GrossStocks/status/1429097104136359942,False,,0,,,,,,,,"[{'screen_name': 'European_DGI', 'name': 'European Dividend Growth Investor 🇪🇺', 'id': '4765301379'}]",,,,
1429096334804484099,1429096334804484099,2021-08-21 08:01:32 Pacific Daylight Time,2021-08-21,08:01:32,-0700,1426364399665614858,kabumiiii,かぶみーちゃん,,$JNJ 上がってて毎日にやにやしてます☺️ 安心株！,ja,[],[],[],0,0,1,[],['jnj'],https://twitter.com/kabumiiii/status/1429096334804484099,False,https://twitter.com/mk03syou0/status/1428841842943037442,0,,,,,,,,[],,,,
1429092603778187265,1429092603778187265,2021-08-21 07:46:42 Pacific Daylight Time,2021-08-21,07:46:42,-0700,2794160177,godefroyschrago,Godefroy Schrago,,"What Moved Markets  https://t.co/FvPXWwhCL3 $CLEU, $DOGE, $ENDP, $F, $GM, $GOVX, $HOOD, $JNJ, $JRJC, $MRNA, $OLB, $OTRK, $PFE, $PRAX, $RGC, $SPY, $TM, $VRPX, $ZME",und,[],['https://seekingalpha.com/article/4451063-wall-street-breakfast-what-moved-markets?source=Twitter'],[],0,0,0,[],"['cleu', 'doge', 'endp', 'f', 'gm', 'govx', 'hood', 'jnj', 'jrjc', 'mrna', 'olb', 'otrk', 'pfe', 'prax', 'rgc', 'spy', 'tm', 'vrpx', 'zme']",https://twitter.com/GodefroySchrago/status/1429092603778187265,False,,0,,,,,,,,[],,,,
1429088014354030600,1428813127534141446,2021-08-21 07:28:28 Pacific Daylight Time,2021-08-21,07:28:28,-0700,2769167045,stockbuster_,David,,@huntdividends $JNJ,und,[],[],[],0,0,0,[],['jnj'],https://twitter.com/StockBuster_/status/1429088014354030600,False,,0,,,,,,,,"[{'screen_name': 'huntdividends', 'name': 'The Dividend Hunter', 'id': '1392338600294076416'}]",,,,
1429084132856979462,1429084132856979462,2021-08-21 07:13:03 Pacific Daylight Time,2021-08-21,07:13:03,-0700,2413221252,ray_hessel,Ray 〽️ Hessel®,,"Your question seems to imply that whichever side contains these “sheep” eventually either perish from a) COVID or b) getting #vaccinated   One = overhyped cold, the other a control pacifier for media-generated fear/unhealthy folk.  That’s the truth.  Get boosted ! $MRNA $PFE $JNJ",en,[],[],[],1,0,0,['vaccinated'],"['mrna', 'pfe', 'jnj']",https://twitter.com/ray_hessel/status/1429084132856979462,False,https://twitter.com/stealthqe4/status/1428971768002273285,0,,,,,,,,[],,,,
1429081963923611650,1429081963923611650,2021-08-21 07:04:25 Pacific Daylight Time,2021-08-21,07:04:25,-0700,1368629670875258880,jackmor98705125,Jack moris,,"$LYFT not Everything is green for me but I still like the chart. I'll add on confirmation or cut if support is lost,  $ GL $AMD $SPY $INTC $BABA $TSLA $LOW $FB $SQ $QQQ $FSLY $ZM  $BA $JNJ $NIO $TWTR $MSFT $PYPL $QS $SPCE $ATVI $TMUS $BAC $PINS $CGC $TWLO $SNAP $F $GE $GM  https://t.co/hYpsT6l17e",en,[],[],['https://pbs.twimg.com/media/E9UeeKfVoAIvZHL.jpg'],0,1,2,[],"['lyft', 'amd', 'spy', 'intc', 'baba', 'tsla', 'low', 'fb', 'sq', 'qqq', 'fsly', 'zm', 'ba', 'jnj', 'nio', 'twtr', 'msft', 'pypl', 'qs', 'spce', 'atvi', 'tmus', 'bac', 'pins', 'cgc', 'twlo', 'snap', 'f', 'ge', 'gm']",https://twitter.com/Jackmor98705125/status/1429081963923611650,False,,1,https://pbs.twimg.com/media/E9UeeKfVoAIvZHL.jpg,,,,,,,[],,,,
1429079149180866566,1429073510714982404,2021-08-21 06:53:14 Pacific Daylight Time,2021-08-21,06:53:14,-0700,1325529337655939074,lorddarlington5,Lord Darlington,,@European_DGI I own all five.  $JNJ and $KO are my two largest dividend (stock) holdings.  My top overall dividend holding is an ETF - $SCHD. I have never sold a share.,en,[],[],[],0,0,5,[],"['jnj', 'ko', 'schd']",https://twitter.com/LordDarlington5/status/1429079149180866566,False,,0,,,,,,,,"[{'screen_name': 'European_DGI', 'name': 'European Dividend Growth Investor 🇪🇺', 'id': '4765301379'}]",,,,
1429077161265307652,1428813127534141446,2021-08-21 06:45:20 Pacific Daylight Time,2021-08-21,06:45:20,-0700,1376389554496794624,marcusf57638794,Marcus Frazier,,@huntdividends $JNJ,und,[],[],[],0,0,0,[],['jnj'],https://twitter.com/MarcusF57638794/status/1429077161265307652,False,,0,,,,,,,,"[{'screen_name': 'huntdividends', 'name': 'The Dividend Hunter', 'id': '1392338600294076416'}]",,,,
1429077137752043530,1429077137752043530,2021-08-21 06:45:15 Pacific Daylight Time,2021-08-21,06:45:15,-0700,1321134820894846976,georgeb14941177,Venture Investment Partners,,$JNJ CEO Steps Down. #Biotech  https://t.co/UaQ7IMYKFw #jobs,en,[],['https://www.biospace.com/article/j-and-j-ceo-alex-gorsky-to-step-down-taps-successor-joaquin-duato/?utm_source=socialmedia'],[],0,0,0,"['biotech', 'jobs']",['jnj'],https://twitter.com/GeorgeB14941177/status/1429077137752043530,False,,0,,,,,,,,[],,,,
1429074924547854337,1429072041651621890,2021-08-21 06:36:27 Pacific Daylight Time,2021-08-21,06:36:27,-0700,1321134820894846976,georgeb14941177,Venture Investment Partners,,@Alpha_Bronze This $JNJ #Covid19 #Vaccine saga that once looked so promising has been an ugly downward slide.,en,[],[],[],0,0,1,"['covid19', 'vaccine']",['jnj'],https://twitter.com/GeorgeB14941177/status/1429074924547854337,False,,0,,,,,,,,"[{'screen_name': 'Alpha_Bronze', 'name': 'AlphaBronze', 'id': '2570920968'}]",,,,
1429073510714982404,1429073510714982404,2021-08-21 06:30:50 Pacific Daylight Time,2021-08-21,06:30:50,-0700,4765301379,european_dgi,European Dividend Growth Investor 🇪🇺,,My favourite 5 dividend kings (50+ years of increases):  💊 $JNJ - Johnson &amp; Johnson 📎 $MMM - 3M 🚬 $MO - Altria 🪥 $CL - Colgate Palmolive 🥤 $KO - Coca-Cola  I own the first two for now  Which are your favourites and which do you own?  #DareToAsk #Dividends #dividendInvesting,en,[],[],[],18,13,89,"['daretoask', 'dividends', 'dividendinvesting']","['jnj', 'mmm', 'mo', 'cl', 'ko']",https://twitter.com/European_DGI/status/1429073510714982404,False,,0,,,,,,,,[],,,,
1429072041651621890,1429072041651621890,2021-08-21 06:25:00 Pacific Daylight Time,2021-08-21,06:25:00,-0700,2570920968,alpha_bronze,AlphaBronze,,"""Our worst nightmare realized:"" Investors, WHO slam J&amp;J for exporting COVID shots produced in Africa! Africa’s COVID-19 vaccinations lagged behind the rest of the world! $JNJ #Covid19 #vaccine #Africa   https://t.co/ZdPS4eVbCs",en,[],['https://bit.ly/2W7E9xL'],[],1,1,3,"['covid19', 'vaccine', 'africa']",['jnj'],https://twitter.com/Alpha_Bronze/status/1429072041651621890,False,,0,,,,,,,,[],,,,
1429070606201356298,1429070606201356298,2021-08-21 06:19:18 Pacific Daylight Time,2021-08-21,06:19:18,-0700,1246634062820724736,mrholdingbags,holdingbags,,Wutch list $nvda $unh $pltr $sq $pypl $v $ma $abt $dis $jnj $abnb   https://t.co/90oe1wtLX1,in,[],['https://www.mrholdingbags.com/post/weekly-watchlist-week-beginning-aug-23-2021'],[],0,0,1,[],"['nvda', 'unh', 'pltr', 'sq', 'pypl', 'v', 'ma', 'abt', 'dis', 'jnj', 'abnb']",https://twitter.com/mrholdingbags/status/1429070606201356298,False,,0,,,,,,,,[],,,,
1429067926565310472,1429067926565310472,2021-08-21 06:08:39 Pacific Daylight Time,2021-08-21,06:08:39,-0700,374729426,tickeron,Tickeron,,"$JNJ in +1.27% Uptrend, rising for three consecutive days on August 20, 2021. View odds for this and other indicators:  https://t.co/diExQkUuOu #JohnsonJohnson #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/s9fRhG4bNg",en,[],['https://srnk.us/go/2966778'],['https://pbs.twimg.com/media/E9URtMIVkAMUdQx.png'],0,0,0,"['johnsonjohnson', 'stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",['jnj'],https://twitter.com/Tickeron/status/1429067926565310472,False,,1,https://pbs.twimg.com/media/E9URtMIVkAMUdQx.png,,,,,,,[],,,,
1429067005018189828,1429067005018189828,2021-08-21 06:04:59 Pacific Daylight Time,2021-08-21,06:04:59,-0700,1148438115801059328,optionstradin17,options_trading,,Another week on 🔥  9 of 11 winners (82%)  Neo lead the way…  $QQQ $SPY $AAPL $NVDA $TSLA $MSFT $AMC $BABA $AMD $PFE $PLTR $AMZN $NIO $M $F $AAL $MRNA $JNJ $FB $MARA $WISH $NFLX $SNAP $AMAT $MU $TSM $RIOT $CLF $LCID $BAC $SNOW $UBER $T $BA $SPRT $CLOV $VIAC $HOOD $PLUG $X $INTC  https://t.co/rJfwepwusx,en,[],[],['https://pbs.twimg.com/media/E9UQ3fhXIBQ5yFh.jpg'],0,1,10,[],"['qqq', 'spy', 'aapl', 'nvda', 'tsla', 'msft', 'amc', 'baba', 'amd', 'pfe', 'pltr', 'amzn', 'nio', 'm', 'f', 'aal', 'mrna', 'jnj', 'fb', 'mara', 'wish', 'nflx', 'snap', 'amat', 'mu', 'tsm', 'riot', 'clf', 'lcid', 'bac', 'snow', 'uber', 't', 'ba', 'sprt', 'clov', 'viac', 'hood', 'plug', 'x', 'intc']",https://twitter.com/optionstradin17/status/1429067005018189828,False,,1,https://pbs.twimg.com/media/E9UQ3fhXIBQ5yFh.jpg,,,,,,,[],,,,
1429060984740749322,1428813127534141446,2021-08-21 05:41:04 Pacific Daylight Time,2021-08-21,05:41:04,-0700,1400803880523517953,passive_freedom,Passive Financial Freedom,,@huntdividends @Flippindiabetic I’m on the $JNJ bandwagon,en,[],[],[],0,0,1,[],['jnj'],https://twitter.com/passive_freedom/status/1429060984740749322,False,,0,,,,,,,,"[{'screen_name': 'huntdividends', 'name': 'The Dividend Hunter', 'id': '1392338600294076416'}, {'screen_name': 'Flippindiabetic', 'name': 'Grant | Flipping Diabetic | 🕋 📈', 'id': '1319233129522102272'}]",,,,
1429044202734751750,1429043760143507457,2021-08-21 04:34:22 Pacific Daylight Time,2021-08-21,04:34:22,-0700,54330245,xiphos_trading,Cowboy,,Top new highs: $MSFT $JNJ $UNH Top new lows: $BABA  $ZTO $BEKE -- CHINA vs USA,en,[],[],[],0,0,0,[],"['msft', 'jnj', 'unh', 'baba', 'zto', 'beke']",https://twitter.com/Xiphos_Trading/status/1429044202734751750,False,,0,,,,,,,,[],,,,
1429031806171496453,1429031806171496453,2021-08-21 03:45:07 Pacific Daylight Time,2021-08-21,03:45:07,-0700,458068232,irishinvestor,Ryan Flynn,,$BNTX $PFE … no $MRNA $JNJ $NVAx,in,[],[],[],0,0,0,[],"['bntx', 'pfe', 'mrna', 'jnj', 'nvax']",https://twitter.com/IrishInvestor/status/1429031806171496453,False,https://twitter.com/ABC/status/1429010194160398340,0,,,,,,,,[],,,,
1429026292796727298,1429026292796727298,2021-08-21 03:23:12 Pacific Daylight Time,2021-08-21,03:23:12,-0700,1304747749506715650,inversorl,Inversor Liberal,,"Otra compañía en cartera $JNJ, junto con $MRK, que pasará a contar con CEO español ...   https://t.co/dJ82pp1w3y",es,[],['https://www.eleconomista.es/empresas-finanzas/noticias/11364371/08/21/El-espanol-Joaquin-Duato-nuevo-consejero-delegado-de-Johnson-Johnson-a-partir-de-enero-de-2022.html'],[],1,1,2,[],"['jnj', 'mrk']",https://twitter.com/InversorL/status/1429026292796727298,False,,0,,,,,,,,[],,,,
1429026254322376707,1429026254322376707,2021-08-21 03:23:03 Pacific Daylight Time,2021-08-21,03:23:03,-0700,963495628545327104,stckpro,STCK.PRO,,$JNJ $PFE NEW ARTICLE : Better Dividend Stock: Johnson &amp; Johnson or Pfizer?  https://t.co/gTmhDx2CFT Get all the latest $JNJ related news here :  https://t.co/PVqjshGxIm  https://t.co/gUDjwoUCUA,en,[],"['https://www.stck.pro/news/JNJ/15063150', 'https://www.stck.pro/news/JNJ']",['https://pbs.twimg.com/media/E9TrziVXMAAlkxU.jpg'],0,0,0,[],"['jnj', 'pfe', 'jnj']",https://twitter.com/StckPro/status/1429026254322376707,False,,1,https://pbs.twimg.com/media/E9TrziVXMAAlkxU.jpg,,,,,,,[],,,,
1429022086475964417,1429022086475964417,2021-08-21 03:06:30 Pacific Daylight Time,2021-08-21,03:06:30,-0700,856195178,experiummarkets,Experiummarkets,,🔥 $JNJ es una de las 2 compañías del mundo con MEJOR calificación crediticia del mundo. La otra compañía de mejor calificación crediticia es MICROSOFT 💎💎   🔴 [ Nuevo VIDEO !!! ]  https://t.co/ykuFryPnnW  https://t.co/UKkntbZ2wc,es,[],['https://youtu.be/-eKwEzCAESg'],['https://pbs.twimg.com/media/E9ToA7GX0AMxxOG.jpg'],0,1,6,[],['jnj'],https://twitter.com/experiummarkets/status/1429022086475964417,False,,1,https://pbs.twimg.com/media/E9ToA7GX0AMxxOG.jpg,,,,,,,[],,,,
1429020220551831554,1429020220551831554,2021-08-21 02:59:05 Pacific Daylight Time,2021-08-21,02:59:05,-0700,1120281132434624512,bolsazone,BolsaZone,,"🇪🇸 El español Joaquín Duato será el nuevo CEO de Johnson &amp; Johnson, a partir del 3 de enero de 2022, reemplazando al actual presidente y CEO Alex Gorsky. $JNJ  https://t.co/aECcPXhuKY   🅱️ #johnsonandjohnson 🧱 Cimiento  @BolsaZone",es,"[{'screen_name': 'bolsazone', 'name': 'bolsazone', 'id': '1120281132434624512'}]",['https://www.expansion.com/empresas/industria/2021/08/20/611ed54a468aebe3528b45db.html'],[],0,0,7,['johnsonandjohnson'],['jnj'],https://twitter.com/BolsaZone/status/1429020220551831554,False,,0,,,,,,,,[],,,,
1429009341030576130,1429009341030576130,2021-08-21 02:15:51 Pacific Daylight Time,2021-08-21,02:15:51,-0700,1408531432071319554,stockmacrodaily,StockMacro,,$JNJ: Long-Term Forecasting of Johnson &amp; Johnson August 2021  https://t.co/4TQsJCPcjK,en,[],['https://stockmacro.com/johnson-&-johnson-jnj-stock-analysis'],[],0,0,0,[],['jnj'],https://twitter.com/StockMacroDaily/status/1429009341030576130,False,,0,,,,,,,,[],,,,
1429007830997209088,1429007830997209088,2021-08-21 02:09:51 Pacific Daylight Time,2021-08-21,02:09:51,-0700,1354599142392295433,finapse_24_7,FINAP$E,,"[Last 2 Hours]  Stocks trending among elite #fintwit traders:  1. $BABA 2. $JNJ 3. $EOS  #investing #stocks #wallstreetbets  For more frequent ticker updates, join my telegram:   https://t.co/d6SI8SpZyz  https://t.co/BneZLQ83aS",en,[],['https://bit.ly/3jLkwmO'],['https://pbs.twimg.com/media/E9TbDOCXIAE4WOV.png'],0,0,0,"['fintwit', 'investing', 'stocks', 'wallstreetbets']","['baba', 'jnj', 'eos']",https://twitter.com/finapse_24_7/status/1429007830997209088,False,,1,https://pbs.twimg.com/media/E9TbDOCXIAE4WOV.png,,,,,,,[],,,,
1428999972234596355,1428999972234596355,2021-08-21 01:38:37 Pacific Daylight Time,2021-08-21,01:38:37,-0700,1354599142392295433,finapse_24_7,FINAP$E,,"[Last 2 Hours]  Stocks trending among elite #fintwit traders:  1. $BABA 2. $NFLX 3. $JNJ 4. $TSLA 5. $AMZN 6. $MSFT 7. $AAPL 8. $EOS 9. $FB 10. $GOOGL  #investing #stocks #wallstreetbets  For more frequent ticker updates, join my telegram:   https://t.co/d6SI8SpZyz  https://t.co/e8huC7MpEG",en,[],['https://bit.ly/3jLkwmO'],['https://pbs.twimg.com/media/E9TT5xEWEAEoQCE.png'],0,0,1,"['fintwit', 'investing', 'stocks', 'wallstreetbets']","['baba', 'nflx', 'jnj', 'tsla', 'amzn', 'msft', 'aapl', 'eos', 'fb', 'googl']",https://twitter.com/finapse_24_7/status/1428999972234596355,False,,1,https://pbs.twimg.com/media/E9TT5xEWEAEoQCE.png,,,,,,,[],,,,
